Contract.Number,Plan.ID,SSA.State.County.Code,FIPS.State.County.Code,State,County,Enrollment,Year
H7728,811,7050,9011,CT,New London,*,2020
H7728,811,7060,9013,CT,Tolland,*,2020
H7728,811,7070,9015,CT,Windham,*,2020
H7728,812,7000,9001,CT,Fairfield,*,2020
H7728,812,7010,9003,CT,Hartford,*,2020
H7728,812,7020,9005,CT,Litchfield,*,2020
H7728,812,7030,9007,CT,Middlesex,*,2020
H7728,812,7040,9009,CT,New Haven,*,2020
H7728,812,7050,9011,CT,New London,*,2020
H7728,812,7060,9013,CT,Tolland,*,2020
H7728,812,7070,9015,CT,Windham,*,2020
H7849,817,7000,9001,CT,Fairfield,*,2020
H7849,817,7010,9003,CT,Hartford,*,2020
H7849,817,7020,9005,CT,Litchfield,*,2020
H7849,817,7030,9007,CT,Middlesex,*,2020
H7849,817,7040,9009,CT,New Haven,*,2020
H7849,817,7050,9011,CT,New London,*,2020
H7849,817,7060,9013,CT,Tolland,*,2020
H7849,817,7070,9015,CT,Windham,*,2020
H7849,818,7000,9001,CT,Fairfield,*,2020
H7849,818,7010,9003,CT,Hartford,*,2020
H7849,818,7020,9005,CT,Litchfield,*,2020
H7849,818,7030,9007,CT,Middlesex,*,2020
H7849,818,7040,9009,CT,New Haven,*,2020
H7849,818,7050,9011,CT,New London,*,2020
H7849,818,7060,9013,CT,Tolland,*,2020
H7849,818,7070,9015,CT,Windham,*,2020
H7917,801,7000,9001,CT,Fairfield,*,2020
H7917,801,7010,9003,CT,Hartford,*,2020
H7917,801,7020,9005,CT,Litchfield,*,2020
H7917,801,7030,9007,CT,Middlesex,*,2020
H7917,801,7040,9009,CT,New Haven,*,2020
H7917,801,7050,9011,CT,New London,*,2020
H7917,801,7060,9013,CT,Tolland,*,2020
H7917,801,7070,9015,CT,Windham,*,2020
H7917,802,7000,9001,CT,Fairfield,*,2020
H7917,802,7010,9003,CT,Hartford,*,2020
H7917,802,7020,9005,CT,Litchfield,*,2020
H7917,802,7030,9007,CT,Middlesex,*,2020
H7917,802,7040,9009,CT,New Haven,*,2020
H7917,802,7050,9011,CT,New London,*,2020
H7917,802,7060,9013,CT,Tolland,*,2020
H7917,802,7070,9015,CT,Windham,*,2020
H7917,803,7000,9001,CT,Fairfield,*,2020
H7917,803,7010,9003,CT,Hartford,*,2020
H7917,803,7020,9005,CT,Litchfield,*,2020
H7917,803,7030,9007,CT,Middlesex,*,2020
H7917,803,7040,9009,CT,New Haven,*,2020
H7917,803,7050,9011,CT,New London,*,2020
H7917,803,7060,9013,CT,Tolland,*,2020
H7917,803,7070,9015,CT,Windham,*,2020
H7971,801,7000,9001,CT,Fairfield,*,2020
H7971,801,7010,9003,CT,Hartford,*,2020
H7971,801,7020,9005,CT,Litchfield,*,2020
H7971,801,7030,9007,CT,Middlesex,*,2020
H7971,801,7040,9009,CT,New Haven,*,2020
H7971,801,7050,9011,CT,New London,*,2020
H7971,801,7060,9013,CT,Tolland,*,2020
H7971,801,7070,9015,CT,Windham,*,2020
H7971,802,7000,9001,CT,Fairfield,*,2020
H7971,802,7010,9003,CT,Hartford,*,2020
H7971,802,7020,9005,CT,Litchfield,*,2020
H7971,802,7030,9007,CT,Middlesex,*,2020
H7971,802,7040,9009,CT,New Haven,*,2020
H7971,802,7050,9011,CT,New London,*,2020
H7971,802,7060,9013,CT,Tolland,*,2020
H7971,802,7070,9015,CT,Windham,*,2020
H7971,807,7000,9001,CT,Fairfield,*,2020
H7971,807,7010,9003,CT,Hartford,*,2020
H7971,807,7020,9005,CT,Litchfield,*,2020
H7971,807,7030,9007,CT,Middlesex,*,2020
H7971,807,7040,9009,CT,New Haven,*,2020
H7971,807,7050,9011,CT,New London,*,2020
H7971,807,7060,9013,CT,Tolland,*,2020
H7971,807,7070,9015,CT,Windham,*,2020
H7971,808,7000,9001,CT,Fairfield,*,2020
H7971,808,7010,9003,CT,Hartford,*,2020
H7971,808,7020,9005,CT,Litchfield,*,2020
H7971,808,7030,9007,CT,Middlesex,*,2020
H7971,808,7040,9009,CT,New Haven,*,2020
H7971,808,7050,9011,CT,New London,*,2020
H7971,808,7060,9013,CT,Tolland,*,2020
H7971,808,7070,9015,CT,Windham,*,2020
H8003,801,7000,9001,CT,Fairfield,*,2020
H8003,801,7010,9003,CT,Hartford,*,2020
H8003,801,7020,9005,CT,Litchfield,*,2020
H8003,801,7030,9007,CT,Middlesex,*,2020
H8003,801,7040,9009,CT,New Haven,*,2020
H8003,801,7050,9011,CT,New London,*,2020
H8003,801,7060,9013,CT,Tolland,*,2020
H8003,801,7070,9015,CT,Windham,*,2020
H8003,802,7000,9001,CT,Fairfield,*,2020
H8003,802,7010,9003,CT,Hartford,*,2020
H8003,802,7020,9005,CT,Litchfield,*,2020
H8003,802,7030,9007,CT,Middlesex,*,2020
H8003,802,7040,9009,CT,New Haven,*,2020
H8003,802,7050,9011,CT,New London,*,2020
H8003,802,7060,9013,CT,Tolland,*,2020
H8003,802,7070,9015,CT,Windham,*,2020
H8003,803,7000,9001,CT,Fairfield,*,2020
H8003,803,7010,9003,CT,Hartford,*,2020
H8003,803,7020,9005,CT,Litchfield,*,2020
H8003,803,7030,9007,CT,Middlesex,*,2020
H8003,803,7040,9009,CT,New Haven,*,2020
H8003,803,7050,9011,CT,New London,*,2020
H8003,803,7060,9013,CT,Tolland,*,2020
H8003,803,7070,9015,CT,Windham,*,2020
H8003,804,7000,9001,CT,Fairfield,*,2020
H8003,804,7010,9003,CT,Hartford,*,2020
H8003,804,7020,9005,CT,Litchfield,*,2020
H8003,804,7030,9007,CT,Middlesex,*,2020
H8003,804,7040,9009,CT,New Haven,*,2020
H8003,804,7050,9011,CT,New London,*,2020
H8003,804,7060,9013,CT,Tolland,*,2020
H8003,804,7070,9015,CT,Windham,*,2020
H8087,1,7050,9011,CT,New London,*,2020
H8087,801,7000,9001,CT,Fairfield,*,2020
H8087,801,7010,9003,CT,Hartford,*,2020
H8087,801,7020,9005,CT,Litchfield,*,2020
H8087,801,7030,9007,CT,Middlesex,*,2020
H8087,801,7040,9009,CT,New Haven,*,2020
H8087,801,7050,9011,CT,New London,*,2020
H8087,801,7060,9013,CT,Tolland,*,2020
H8087,801,7070,9015,CT,Windham,*,2020
H8087,802,7000,9001,CT,Fairfield,*,2020
H8087,802,7010,9003,CT,Hartford,*,2020
H8087,802,7020,9005,CT,Litchfield,*,2020
H8087,802,7030,9007,CT,Middlesex,*,2020
H8087,802,7040,9009,CT,New Haven,*,2020
H8087,802,7050,9011,CT,New London,*,2020
H8087,802,7060,9013,CT,Tolland,*,2020
H8087,802,7070,9015,CT,Windham,*,2020
H8087,803,7000,9001,CT,Fairfield,*,2020
H8087,803,7010,9003,CT,Hartford,*,2020
H8087,803,7020,9005,CT,Litchfield,*,2020
H8087,803,7030,9007,CT,Middlesex,*,2020
H8087,803,7040,9009,CT,New Haven,*,2020
H8087,803,7050,9011,CT,New London,*,2020
H8087,803,7060,9013,CT,Tolland,*,2020
H8087,803,7070,9015,CT,Windham,*,2020
H8087,804,7000,9001,CT,Fairfield,*,2020
H8087,804,7010,9003,CT,Hartford,*,2020
H8087,804,7020,9005,CT,Litchfield,*,2020
H8087,804,7030,9007,CT,Middlesex,*,2020
H8087,804,7040,9009,CT,New Haven,*,2020
H8087,804,7050,9011,CT,New London,*,2020
H8087,804,7060,9013,CT,Tolland,*,2020
H8087,804,7070,9015,CT,Windham,*,2020
H8087,805,7000,9001,CT,Fairfield,*,2020
H8087,805,7010,9003,CT,Hartford,*,2020
H8087,805,7020,9005,CT,Litchfield,*,2020
H8087,805,7030,9007,CT,Middlesex,*,2020
H8087,805,7040,9009,CT,New Haven,*,2020
H8087,805,7050,9011,CT,New London,*,2020
H8087,805,7060,9013,CT,Tolland,*,2020
H8087,805,7070,9015,CT,Windham,*,2020
H8087,806,7000,9001,CT,Fairfield,*,2020
H8087,806,7010,9003,CT,Hartford,*,2020
H8087,806,7020,9005,CT,Litchfield,*,2020
H8087,806,7030,9007,CT,Middlesex,*,2020
H8087,806,7040,9009,CT,New Haven,*,2020
H8087,806,7050,9011,CT,New London,*,2020
H8087,806,7060,9013,CT,Tolland,*,2020
H8087,806,7070,9015,CT,Windham,*,2020
H8087,807,7000,9001,CT,Fairfield,*,2020
H8087,807,7010,9003,CT,Hartford,*,2020
H8087,807,7020,9005,CT,Litchfield,*,2020
H8087,807,7030,9007,CT,Middlesex,*,2020
H8087,807,7040,9009,CT,New Haven,*,2020
H8087,807,7050,9011,CT,New London,*,2020
H8087,807,7060,9013,CT,Tolland,*,2020
H8087,807,7070,9015,CT,Windham,*,2020
H8087,808,7000,9001,CT,Fairfield,*,2020
H8087,808,7010,9003,CT,Hartford,*,2020
H8087,808,7020,9005,CT,Litchfield,*,2020
H8087,808,7030,9007,CT,Middlesex,*,2020
H8087,808,7040,9009,CT,New Haven,*,2020
H8087,808,7050,9011,CT,New London,*,2020
H8087,808,7060,9013,CT,Tolland,*,2020
H8087,808,7070,9015,CT,Windham,*,2020
H8087,809,7000,9001,CT,Fairfield,*,2020
H8087,809,7010,9003,CT,Hartford,*,2020
H8087,809,7020,9005,CT,Litchfield,*,2020
H8087,809,7030,9007,CT,Middlesex,*,2020
H8087,809,7040,9009,CT,New Haven,*,2020
H8087,809,7050,9011,CT,New London,*,2020
H8087,809,7060,9013,CT,Tolland,*,2020
H8087,809,7070,9015,CT,Windham,*,2020
H8087,810,7000,9001,CT,Fairfield,*,2020
H8087,810,7010,9003,CT,Hartford,*,2020
H8087,810,7020,9005,CT,Litchfield,*,2020
H8087,810,7030,9007,CT,Middlesex,*,2020
H8087,810,7040,9009,CT,New Haven,*,2020
H8087,810,7050,9011,CT,New London,*,2020
H8087,810,7060,9013,CT,Tolland,*,2020
H8087,810,7070,9015,CT,Windham,*,2020
H8258,1,7000,9001,CT,Fairfield,*,2020
H8298,1,7050,9011,CT,New London,*,2020
H8432,7,7040,9009,CT,New Haven,*,2020
H8432,8,7000,9001,CT,Fairfield,*,2020
H8432,8,7050,9011,CT,New London,*,2020
H8432,9,7000,9001,CT,Fairfield,*,2020
H8432,11,7000,9001,CT,Fairfield,*,2020
H8432,13,7030,9007,CT,Middlesex,*,2020
H8432,27,7000,9001,CT,Fairfield,*,2020
H8432,27,7010,9003,CT,Hartford,*,2020
H8452,1,7000,9001,CT,Fairfield,*,2020
H8452,1,7040,9009,CT,New Haven,*,2020
H8552,801,7000,9001,CT,Fairfield,*,2020
H8552,801,7010,9003,CT,Hartford,*,2020
H8552,801,7020,9005,CT,Litchfield,*,2020
H8552,801,7030,9007,CT,Middlesex,*,2020
H8552,801,7040,9009,CT,New Haven,*,2020
H8552,801,7050,9011,CT,New London,*,2020
H8552,801,7060,9013,CT,Tolland,*,2020
H8552,801,7070,9015,CT,Windham,*,2020
H8552,802,7000,9001,CT,Fairfield,*,2020
H8552,802,7010,9003,CT,Hartford,*,2020
H8552,802,7020,9005,CT,Litchfield,*,2020
H8552,802,7030,9007,CT,Middlesex,*,2020
H8552,802,7040,9009,CT,New Haven,*,2020
H8552,802,7050,9011,CT,New London,*,2020
H8552,802,7060,9013,CT,Tolland,*,2020
H8552,802,7070,9015,CT,Windham,*,2020
H8552,803,7000,9001,CT,Fairfield,*,2020
H8552,803,7010,9003,CT,Hartford,*,2020
H8552,803,7020,9005,CT,Litchfield,*,2020
H8552,803,7030,9007,CT,Middlesex,*,2020
H8552,803,7040,9009,CT,New Haven,*,2020
H8552,803,7050,9011,CT,New London,*,2020
H8552,803,7060,9013,CT,Tolland,*,2020
H8552,803,7070,9015,CT,Windham,*,2020
H8552,805,7000,9001,CT,Fairfield,*,2020
H8552,805,7010,9003,CT,Hartford,*,2020
H8552,805,7020,9005,CT,Litchfield,*,2020
H8552,805,7030,9007,CT,Middlesex,*,2020
H8552,805,7040,9009,CT,New Haven,*,2020
H8552,805,7050,9011,CT,New London,*,2020
H8552,805,7060,9013,CT,Tolland,*,2020
H8552,805,7070,9015,CT,Windham,*,2020
H8552,806,7000,9001,CT,Fairfield,*,2020
H8552,806,7010,9003,CT,Hartford,*,2020
H8552,806,7020,9005,CT,Litchfield,*,2020
H8552,806,7030,9007,CT,Middlesex,*,2020
H8552,806,7040,9009,CT,New Haven,*,2020
H8552,806,7050,9011,CT,New London,*,2020
H8552,806,7060,9013,CT,Tolland,*,2020
H8552,806,7070,9015,CT,Windham,*,2020
H8552,807,7000,9001,CT,Fairfield,*,2020
H8552,807,7010,9003,CT,Hartford,*,2020
H8552,807,7020,9005,CT,Litchfield,*,2020
H8552,807,7030,9007,CT,Middlesex,*,2020
H8552,807,7040,9009,CT,New Haven,*,2020
H8552,807,7050,9011,CT,New London,*,2020
H8552,807,7060,9013,CT,Tolland,*,2020
H8552,807,7070,9015,CT,Windham,*,2020
H8552,808,7000,9001,CT,Fairfield,*,2020
H8552,808,7010,9003,CT,Hartford,*,2020
H8552,808,7020,9005,CT,Litchfield,*,2020
H8552,808,7030,9007,CT,Middlesex,*,2020
H8552,808,7040,9009,CT,New Haven,*,2020
H8552,808,7050,9011,CT,New London,*,2020
H8552,808,7060,9013,CT,Tolland,*,2020
H8552,808,7070,9015,CT,Windham,*,2020
H8552,809,7000,9001,CT,Fairfield,*,2020
H8552,809,7010,9003,CT,Hartford,*,2020
H8552,809,7020,9005,CT,Litchfield,*,2020
H8552,809,7030,9007,CT,Middlesex,*,2020
H8552,809,7040,9009,CT,New Haven,*,2020
H8552,809,7050,9011,CT,New London,*,2020
H8552,809,7060,9013,CT,Tolland,*,2020
H8552,809,7070,9015,CT,Windham,*,2020
H8552,810,7000,9001,CT,Fairfield,*,2020
H8552,810,7010,9003,CT,Hartford,*,2020
H8552,810,7020,9005,CT,Litchfield,*,2020
H8552,810,7030,9007,CT,Middlesex,*,2020
H8552,810,7040,9009,CT,New Haven,*,2020
H8552,810,7050,9011,CT,New London,*,2020
H8552,810,7060,9013,CT,Tolland,*,2020
H8552,810,7070,9015,CT,Windham,*,2020
H8552,811,7000,9001,CT,Fairfield,*,2020
H8552,811,7010,9003,CT,Hartford,*,2020
H8552,811,7020,9005,CT,Litchfield,*,2020
H8552,811,7030,9007,CT,Middlesex,*,2020
H8552,811,7040,9009,CT,New Haven,*,2020
H8552,811,7050,9011,CT,New London,*,2020
H8552,811,7060,9013,CT,Tolland,*,2020
H8552,811,7070,9015,CT,Windham,*,2020
H8552,812,7000,9001,CT,Fairfield,*,2020
H8552,812,7010,9003,CT,Hartford,*,2020
H8552,812,7020,9005,CT,Litchfield,*,2020
H8552,812,7030,9007,CT,Middlesex,*,2020
H8552,812,7040,9009,CT,New Haven,*,2020
H8552,812,7050,9011,CT,New London,*,2020
H8552,812,7060,9013,CT,Tolland,*,2020
H8552,812,7070,9015,CT,Windham,*,2020
H8552,813,7000,9001,CT,Fairfield,*,2020
H8552,813,7010,9003,CT,Hartford,*,2020
H8552,813,7020,9005,CT,Litchfield,*,2020
H8552,813,7030,9007,CT,Middlesex,*,2020
H8552,813,7040,9009,CT,New Haven,*,2020
H8552,813,7050,9011,CT,New London,*,2020
H8552,813,7060,9013,CT,Tolland,*,2020
H8552,813,7070,9015,CT,Windham,*,2020
H8578,1,7010,9003,CT,Hartford,*,2020
H8578,801,7000,9001,CT,Fairfield,*,2020
H8578,801,7010,9003,CT,Hartford,*,2020
H8578,801,7020,9005,CT,Litchfield,*,2020
H8578,801,7030,9007,CT,Middlesex,*,2020
H8578,801,7040,9009,CT,New Haven,*,2020
H8578,801,7050,9011,CT,New London,*,2020
H8578,801,7060,9013,CT,Tolland,*,2020
H8578,801,7070,9015,CT,Windham,*,2020
H8578,802,7000,9001,CT,Fairfield,*,2020
H8578,802,7010,9003,CT,Hartford,*,2020
H8578,802,7020,9005,CT,Litchfield,*,2020
H8578,802,7030,9007,CT,Middlesex,*,2020
H8578,802,7040,9009,CT,New Haven,*,2020
H8578,802,7050,9011,CT,New London,*,2020
H8578,802,7060,9013,CT,Tolland,*,2020
H8578,802,7070,9015,CT,Windham,*,2020
H8578,803,7000,9001,CT,Fairfield,*,2020
H8578,803,7010,9003,CT,Hartford,*,2020
H8578,803,7020,9005,CT,Litchfield,*,2020
H8578,803,7030,9007,CT,Middlesex,*,2020
H8578,803,7040,9009,CT,New Haven,*,2020
H8578,803,7050,9011,CT,New London,*,2020
H8578,803,7060,9013,CT,Tolland,*,2020
H8578,803,7070,9015,CT,Windham,*,2020
H8604,801,7000,9001,CT,Fairfield,*,2020
H8604,801,7010,9003,CT,Hartford,*,2020
H8604,801,7020,9005,CT,Litchfield,*,2020
H8604,801,7030,9007,CT,Middlesex,*,2020
H8604,801,7040,9009,CT,New Haven,*,2020
H8604,801,7050,9011,CT,New London,*,2020
H8604,801,7060,9013,CT,Tolland,*,2020
H8604,801,7070,9015,CT,Windham,*,2020
H8634,801,7000,9001,CT,Fairfield,*,2020
H8634,801,7010,9003,CT,Hartford,*,2020
H8634,801,7020,9005,CT,Litchfield,*,2020
H8634,801,7030,9007,CT,Middlesex,*,2020
H8634,801,7040,9009,CT,New Haven,*,2020
H8634,801,7050,9011,CT,New London,*,2020
H8634,801,7060,9013,CT,Tolland,*,2020
H8634,801,7070,9015,CT,Windham,*,2020
H8634,803,7000,9001,CT,Fairfield,*,2020
H8634,803,7010,9003,CT,Hartford,*,2020
H8634,803,7020,9005,CT,Litchfield,*,2020
H8634,803,7030,9007,CT,Middlesex,*,2020
H8634,803,7040,9009,CT,New Haven,*,2020
H8634,803,7050,9011,CT,New London,*,2020
H8634,803,7060,9013,CT,Tolland,*,2020
H8634,803,7070,9015,CT,Windham,*,2020
H8634,805,7000,9001,CT,Fairfield,*,2020
H8634,805,7010,9003,CT,Hartford,*,2020
H8634,805,7020,9005,CT,Litchfield,*,2020
H8634,805,7030,9007,CT,Middlesex,*,2020
H8634,805,7040,9009,CT,New Haven,*,2020
H8634,805,7050,9011,CT,New London,*,2020
H8634,805,7060,9013,CT,Tolland,*,2020
H8634,805,7070,9015,CT,Windham,*,2020
H8634,807,7000,9001,CT,Fairfield,*,2020
H8634,807,7010,9003,CT,Hartford,*,2020
H8634,807,7020,9005,CT,Litchfield,*,2020
H8634,807,7030,9007,CT,Middlesex,*,2020
H8634,807,7040,9009,CT,New Haven,*,2020
H8634,807,7050,9011,CT,New London,*,2020
H8634,807,7060,9013,CT,Tolland,*,2020
H8634,807,7070,9015,CT,Windham,*,2020
H8634,809,7000,9001,CT,Fairfield,*,2020
H8634,809,7010,9003,CT,Hartford,*,2020
H8634,809,7020,9005,CT,Litchfield,*,2020
H8634,809,7030,9007,CT,Middlesex,*,2020
H8634,809,7040,9009,CT,New Haven,*,2020
H8634,809,7050,9011,CT,New London,*,2020
H8634,809,7060,9013,CT,Tolland,*,2020
H8634,809,7070,9015,CT,Windham,*,2020
H8634,811,7000,9001,CT,Fairfield,*,2020
H8634,811,7010,9003,CT,Hartford,*,2020
H8634,811,7020,9005,CT,Litchfield,*,2020
H8634,811,7030,9007,CT,Middlesex,*,2020
H8634,811,7040,9009,CT,New Haven,*,2020
H8634,811,7050,9011,CT,New London,*,2020
H8634,811,7060,9013,CT,Tolland,*,2020
H8634,811,7070,9015,CT,Windham,*,2020
H8634,813,7000,9001,CT,Fairfield,*,2020
H8634,813,7010,9003,CT,Hartford,*,2020
H8634,813,7020,9005,CT,Litchfield,*,2020
H8634,813,7030,9007,CT,Middlesex,*,2020
H8634,813,7040,9009,CT,New Haven,*,2020
H8634,813,7050,9011,CT,New London,*,2020
H8634,813,7060,9013,CT,Tolland,*,2020
H8634,813,7070,9015,CT,Windham,*,2020
H8634,815,7000,9001,CT,Fairfield,*,2020
H8634,815,7010,9003,CT,Hartford,*,2020
H8634,815,7020,9005,CT,Litchfield,*,2020
H8634,815,7030,9007,CT,Middlesex,*,2020
H8634,815,7040,9009,CT,New Haven,*,2020
H8634,815,7050,9011,CT,New London,*,2020
H8634,815,7060,9013,CT,Tolland,*,2020
H8634,815,7070,9015,CT,Windham,*,2020
H8634,817,7000,9001,CT,Fairfield,*,2020
H8634,817,7010,9003,CT,Hartford,*,2020
H8634,817,7020,9005,CT,Litchfield,*,2020
H8634,817,7030,9007,CT,Middlesex,*,2020
H8634,817,7040,9009,CT,New Haven,*,2020
H8634,817,7050,9011,CT,New London,*,2020
H8634,817,7060,9013,CT,Tolland,*,2020
H8634,817,7070,9015,CT,Windham,*,2020
H8649,801,7000,9001,CT,Fairfield,*,2020
H8649,801,7010,9003,CT,Hartford,*,2020
H8649,801,7020,9005,CT,Litchfield,*,2020
H8649,801,7030,9007,CT,Middlesex,*,2020
H8649,801,7040,9009,CT,New Haven,*,2020
H8649,801,7050,9011,CT,New London,*,2020
H8649,801,7060,9013,CT,Tolland,*,2020
H8649,801,7070,9015,CT,Windham,*,2020
H8649,803,7000,9001,CT,Fairfield,*,2020
H8649,803,7010,9003,CT,Hartford,*,2020
H8649,803,7020,9005,CT,Litchfield,*,2020
H8649,803,7030,9007,CT,Middlesex,*,2020
H8649,803,7040,9009,CT,New Haven,*,2020
H8649,803,7050,9011,CT,New London,*,2020
H8649,803,7060,9013,CT,Tolland,*,2020
H8649,803,7070,9015,CT,Windham,*,2020
H8649,804,7000,9001,CT,Fairfield,*,2020
H8649,804,7010,9003,CT,Hartford,*,2020
H8649,804,7020,9005,CT,Litchfield,*,2020
H8649,804,7030,9007,CT,Middlesex,*,2020
H8649,804,7040,9009,CT,New Haven,*,2020
H8649,804,7050,9011,CT,New London,*,2020
H8649,804,7060,9013,CT,Tolland,*,2020
H8649,804,7070,9015,CT,Windham,*,2020
H8677,1,7010,9003,CT,Hartford,*,2020
H8748,2,7010,9003,CT,Hartford,*,2020
H8889,801,7000,9001,CT,Fairfield,*,2020
H8889,801,7010,9003,CT,Hartford,*,2020
H8889,801,7020,9005,CT,Litchfield,*,2020
H8889,801,7030,9007,CT,Middlesex,*,2020
H8889,801,7040,9009,CT,New Haven,*,2020
H8889,801,7050,9011,CT,New London,*,2020
H8889,801,7060,9013,CT,Tolland,*,2020
H8889,801,7070,9015,CT,Windham,*,2020
H9001,31,7070,9015,CT,Windham,*,2020
H9001,803,7000,9001,CT,Fairfield,*,2020
H9001,803,7010,9003,CT,Hartford,*,2020
H9001,803,7020,9005,CT,Litchfield,*,2020
H9001,803,7030,9007,CT,Middlesex,*,2020
H9001,803,7040,9009,CT,New Haven,*,2020
H9001,803,7050,9011,CT,New London,*,2020
H9001,803,7060,9013,CT,Tolland,*,2020
H9001,803,7070,9015,CT,Windham,*,2020
H9001,804,7000,9001,CT,Fairfield,*,2020
H9001,804,7010,9003,CT,Hartford,*,2020
H9001,804,7020,9005,CT,Litchfield,*,2020
H9001,804,7030,9007,CT,Middlesex,*,2020
H9001,804,7040,9009,CT,New Haven,*,2020
H9001,804,7050,9011,CT,New London,*,2020
H9001,804,7060,9013,CT,Tolland,*,2020
H9001,804,7070,9015,CT,Windham,*,2020
H9001,805,7000,9001,CT,Fairfield,*,2020
H9001,805,7010,9003,CT,Hartford,*,2020
H9001,805,7020,9005,CT,Litchfield,*,2020
H9001,805,7030,9007,CT,Middlesex,*,2020
H9001,805,7040,9009,CT,New Haven,*,2020
H9001,805,7050,9011,CT,New London,*,2020
H9001,805,7060,9013,CT,Tolland,*,2020
H9001,805,7070,9015,CT,Windham,*,2020
H9001,806,7000,9001,CT,Fairfield,*,2020
H9001,806,7010,9003,CT,Hartford,*,2020
H9001,806,7020,9005,CT,Litchfield,*,2020
H9001,806,7030,9007,CT,Middlesex,*,2020
H9001,806,7040,9009,CT,New Haven,*,2020
H9001,806,7050,9011,CT,New London,*,2020
H9001,806,7060,9013,CT,Tolland,*,2020
H9001,806,7070,9015,CT,Windham,*,2020
H9001,807,7000,9001,CT,Fairfield,*,2020
H9001,807,7010,9003,CT,Hartford,*,2020
H9001,807,7020,9005,CT,Litchfield,*,2020
H9001,807,7030,9007,CT,Middlesex,*,2020
H9001,807,7040,9009,CT,New Haven,*,2020
H9001,807,7050,9011,CT,New London,*,2020
H9001,807,7060,9013,CT,Tolland,*,2020
H9001,807,7070,9015,CT,Windham,*,2020
H9001,808,7000,9001,CT,Fairfield,*,2020
H9001,808,7010,9003,CT,Hartford,*,2020
H9001,808,7020,9005,CT,Litchfield,*,2020
H9001,808,7030,9007,CT,Middlesex,*,2020
H9001,808,7040,9009,CT,New Haven,*,2020
H9001,808,7050,9011,CT,New London,*,2020
H9001,808,7060,9013,CT,Tolland,*,2020
H9001,808,7070,9015,CT,Windham,*,2020
H9003,6,7010,9003,CT,Hartford,*,2020
H9047,55,7050,9011,CT,New London,*,2020
H9065,6,7070,9015,CT,Windham,*,2020
H9207,4,7040,9009,CT,New Haven,*,2020
H9408,801,7000,9001,CT,Fairfield,*,2020
H9408,801,7010,9003,CT,Hartford,*,2020
H9408,801,7020,9005,CT,Litchfield,*,2020
H9408,801,7030,9007,CT,Middlesex,*,2020
H9408,801,7040,9009,CT,New Haven,*,2020
H9408,801,7050,9011,CT,New London,*,2020
H9408,801,7060,9013,CT,Tolland,*,2020
H9408,801,7070,9015,CT,Windham,*,2020
H9408,802,7000,9001,CT,Fairfield,*,2020
H9408,802,7010,9003,CT,Hartford,*,2020
H9408,802,7020,9005,CT,Litchfield,*,2020
H9408,802,7030,9007,CT,Middlesex,*,2020
H9408,802,7040,9009,CT,New Haven,*,2020
H9408,802,7050,9011,CT,New London,*,2020
H9408,802,7060,9013,CT,Tolland,*,2020
H9408,802,7070,9015,CT,Windham,*,2020
H9408,803,7000,9001,CT,Fairfield,*,2020
H9408,803,7010,9003,CT,Hartford,*,2020
H9408,803,7020,9005,CT,Litchfield,*,2020
H9408,803,7030,9007,CT,Middlesex,*,2020
H9408,803,7040,9009,CT,New Haven,*,2020
H9408,803,7050,9011,CT,New London,*,2020
H9408,803,7060,9013,CT,Tolland,*,2020
H9408,803,7070,9015,CT,Windham,*,2020
H9408,804,7000,9001,CT,Fairfield,*,2020
H9408,804,7010,9003,CT,Hartford,*,2020
H9408,804,7020,9005,CT,Litchfield,*,2020
H9408,804,7030,9007,CT,Middlesex,*,2020
H9408,804,7040,9009,CT,New Haven,*,2020
H9408,804,7050,9011,CT,New London,*,2020
H9408,804,7060,9013,CT,Tolland,*,2020
H9408,804,7070,9015,CT,Windham,*,2020
H9408,805,7000,9001,CT,Fairfield,*,2020
H9408,805,7010,9003,CT,Hartford,*,2020
H9408,805,7020,9005,CT,Litchfield,*,2020
H9408,805,7030,9007,CT,Middlesex,*,2020
H9408,805,7040,9009,CT,New Haven,*,2020
H9408,805,7050,9011,CT,New London,*,2020
H9408,805,7060,9013,CT,Tolland,*,2020
H9408,805,7070,9015,CT,Windham,*,2020
H9408,806,7000,9001,CT,Fairfield,*,2020
H9408,806,7010,9003,CT,Hartford,*,2020
H9408,806,7020,9005,CT,Litchfield,*,2020
H9408,806,7030,9007,CT,Middlesex,*,2020
H9408,806,7040,9009,CT,New Haven,*,2020
H9408,806,7050,9011,CT,New London,*,2020
H9408,806,7060,9013,CT,Tolland,*,2020
H9408,806,7070,9015,CT,Windham,*,2020
H9408,807,7000,9001,CT,Fairfield,*,2020
H9408,807,7010,9003,CT,Hartford,*,2020
H9408,807,7020,9005,CT,Litchfield,*,2020
H9408,807,7030,9007,CT,Middlesex,*,2020
H9408,807,7040,9009,CT,New Haven,*,2020
H9408,807,7050,9011,CT,New London,*,2020
H9408,807,7060,9013,CT,Tolland,*,2020
H9408,807,7070,9015,CT,Windham,*,2020
H9408,808,7000,9001,CT,Fairfield,*,2020
H9408,808,7010,9003,CT,Hartford,*,2020
H9408,808,7020,9005,CT,Litchfield,*,2020
H9408,808,7030,9007,CT,Middlesex,*,2020
H9408,808,7040,9009,CT,New Haven,*,2020
H9408,808,7050,9011,CT,New London,*,2020
